QID,PageTitle,description,occupation_labels,cluster,topClusterWords,umap_x,umap_y
Q69912079,Sayeba Akhter,Ekushey Padak award recipient (Physician),"['scientist', 'academic', 'obstetrician', 'physician']",52,"['physician', 'australian', 'american', 'medical', 'doctor']",9.44957,5.7275968
Q116992502,Sarah Demers,physicist,[],3,"['physicist', 'physics', 'researcher', 'particle', 'scientist']",-1.2739606,11.302791
Q10805039,Phan Lương Cầm,Vietnamese scientist (1943–2025),['academic'],58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",5.020845,5.752912
Q6501587,Laurie Glimcher,immunologist and physician-scientist,"['immunologist', 'physician-scientist', 'researcher']",42,"['researcher', 'scientist', 'medical', 'health', 'academic']",15.660715,8.639091
Q63991698,Dana Philpott,Canadian immunologist and researcher,"['physician', 'immunologist', 'researcher']",20,"['canadian', 'scientist', 'researcher', 'biologist', 'physician']",14.47627,7.7278366
Q11727360,Joan McCord,professor of Criminology (1930-2004),"['criminologist', 'sociologist']",57,"['professor', 'engineering', 'university', 'chemistry', 'biology']",8.174518,4.4366636
Q95978139,Elaine L. Larson,professor of nursing research,"['researcher', 'nurse']",57,"['professor', 'engineering', 'university', 'chemistry', 'biology']",9.55277,2.6719565
Q22138070,Luise Hercus,Australian linguist (1926-2018),['linguist'],50,"['linguist', 'professor', 'linguistics', 'language', 'australian']",-3.8071961,0.60932475
Q19766208,Teresa Rodrigo,Spanish scientist and physicist,"['physicist', 'university teacher']",36,"['spanish', 'scientist', 'mexican', 'researcher', 'argentine']",2.8132741,6.734473
Q60161910,Liliana Quintanar Vera,Mexican chemist,['chemist'],18,"['chemist', 'chemistry', 'professor', 'chinese', 'canadian']",3.4028523,6.7051497
Q107366371,Lisa DeAngelis,neurooncologist,[],8,"['neuroscientist', 'neurologist', 'researcher', 'neurobiologist', 'cognitive']",20.239845,6.6421957
Q34004355,Tessa Holyoake,Scottish haematologist and oncologist,"['academic', 'oncologist']",52,"['physician', 'australian', 'american', 'medical', 'doctor']",9.192877,1.1407905
Q55209376,Juliet Willetts,researcher,['researcher'],5,"['researcher', 'scientist', 'university', 'academic', 'ai']",9.372919,22.191658
