QID,PageTitle,description,occupation_labels,cluster,topClusterWords,umap_x,umap_y
Q4449893,Daina Taimiņa,American mathematician of Latvian origin (born 1954),"['mathematician', 'topologist', 'science communicator', 'university teacher', 'visual artist']",2,"['mathematician', 'american', 'russian', 'polish', 'born']",9.725508,6.6029787
Q15733779,Alice Bennett,American physician,['psychiatrist'],23,"['american', 'physician', 'medical', 'doctor', 'scientist']",-6.308564,2.0152838
Q99235705,Ayana Jordan,American addiction psychiatrist,"['researcher', 'psychiatrist', 'pathologist']",73,"['american', 'psychologist', 'clinical', 'psychiatrist', 'cognitive']",-0.51935095,6.946237
Q5478694,Frances Hamerstrom,American writer and scientist,"['biologist', 'ornithologist', 'writer', 'scientific collector']",66,"['american', 'writer', 'author', 'activist', 'educator']",12.86684,7.9829183
Q2391931,Tan Lei,mathematician (1963-2016),['mathematician'],20,"['mathematician', 'american', 'british', 'mathematics', 'canadian']",9.583427,-5.7924294
Q50937955,Chiara Mingarelli,Italian-Canadian astrophysicist,"['astrophysicist', 'academic']",39,"['astrophysicist', 'american', 'british', 'italian', 'australian']",11.6862335,2.5487647
Q18744926,Brigitte Plateau,French computer scientist,['computer scientist'],14,"['computer', 'scientist', 'american', 'british', 'researcher']",17.758274,6.2435603
Q6926429,Mouza al-Malki,writer and psychologist,['psychologist'],8,"['psychologist', 'american', 'british', 'psychiatrist', 'psychoanalyst']",-0.7719158,5.838224
Q78187925,Esther Ngumbi,Kenyan entomologist and academic,"['entomologist', 'academic']",78,"['entomologist', 'american', 'british', 'ecologist', 'zealand']",0.93678963,2.387173
Q4732828,Allison Stanger,American political scientist and academic,['political scientist'],57,"['scientist', 'american', 'political', 'politician', 'academic']",23.674847,0.34085998
Q24580798,Deanna Barch,American cognitive scientist,"['professor', 'cognitive scientist', 'psychologist']",1,"['neuroscientist', 'american', 'cognitive', 'researcher', 'canadian']",1.4790193,0.4473249
Q107419505,Alexandra Zimmermann,conservation scientist,['scientist'],37,"['scientist', 'science', 'researcher', 'american', 'meteorologist']",12.028862,10.327586
Q5201522,Czarina Saloma,Filipino sociologist,['sociologist'],31,"['sociologist', 'american', 'academic', 'french', 'writer']",8.617682,-0.8246808
Q62773096,Holly Krieger,Lecturer in mathematics,['mathematician'],9,"['professor', 'university', 'chemistry', 'american', 'engineering']",14.981408,8.324723
Q52450692,Cathleen Crudden,Canadian chemist,"['chemist', 'researcher']",11,"['chemist', 'american', 'british', 'canadian', 'researcher']",6.6579776,-4.2491064
Q16499801,Corrie Moreau,American entomologist,"['zoologist', 'entomologist', 'myrmecologist', 'biologist']",78,"['entomologist', 'american', 'british', 'ecologist', 'zealand']",0.7978751,2.3008504
Q43046251,Rebecca Zwick,American psychometrician,['statistician'],73,"['american', 'psychologist', 'clinical', 'psychiatrist', 'cognitive']",-9.589305,11.076605
Q4793616,Deborah Doniach,British medical doctor and immunologist (1912-2004),"['immunologist', 'physician']",86,"['immunologist', 'american', 'researcher', 'british', 'canadian']",12.9048815,-4.5466084
Q6509145,Leah B. Allen,American astronomer,['astronomer'],7,"['astronomer', 'american', 'british', 'french', 'german']",22.833647,4.1096435
Q3895979,Izabella Łaba,Polish-Canadian mathematician,['mathematician'],2,"['mathematician', 'american', 'russian', 'polish', 'born']",10.327146,6.2176323
Q17148739,Woman in Science,book by John Augustine Zahm,[],66,"['american', 'writer', 'author', 'activist', 'educator']",13.312641,7.617899
Q48741908,Anne Gelb,Mathematician,['academic'],20,"['mathematician', 'american', 'british', 'mathematics', 'canadian']",10.024342,-7.473378
Q114782459,Noreen A. Hynes,American infectious disease physician,"['infectious disease physician', 'physician-scientist']",23,"['american', 'physician', 'medical', 'doctor', 'scientist']",5.43775,4.65206
Q50345619,Hayaatun Sillem,UK Engineer,['biochemist'],54,"['engineer', 'british', 'electrical', 'engineering', 'chemical']",16.047798,6.2076306
Q54858196,Amy C. Smith,professor of classical archaeology,"['historian', 'professor', 'curator', 'classical archaeologist']",56,"['archaeologist', 'historian', 'french', 'german', 'classical']",12.828973,9.16386
Q61457947,Jacqueline Zadoc-Kahn Eisenmann,French physicist,['physicist'],89,"['french', 'physicist', 'biologist', 'scientist', 'historian']",19.414186,0.2101718
Q4494049,Nina Fedoroff,American biologist,"['university teacher', 'geneticist']",18,"['biologist', 'american', 'molecular', 'evolutionary', 'developmental']",2.9798539,15.196611
Q1906263,Mary K. Gaillard,American physicist,"['physicist', 'university teacher']",44,"['physicist', 'american', 'british', 'space', 'physics']",-4.687771,-4.8134894
Q121494527,Katemari Rosa,Brazilian physicist,['physicist'],71,"['physicist', 'american', 'nuclear', 'theoretical', 'particle']",13.201569,3.124634
Q21611576,Osnat Penn,Israeli computational biologist,['computational biologist'],82,"['israeli', 'scientist', 'computer', 'researcher', 'american']",3.5651608,1.3272673
Q5110844,Christina Ochoa,"Spanish actor, scientist and writer","['writer', 'actor', 'film director']",64,"['spanish', 'scientist', 'biologist', 'researcher', 'brazilian']",13.209138,3.5909786
Q2263131,Marie-Louise Lachapelle,French midwife,['midwife'],89,"['french', 'physicist', 'biologist', 'scientist', 'historian']",14.023205,10.548519
Q47702893,Bettina Speckmann,German computer scientist,"['researcher', 'computer scientist', 'mathematician', 'university teacher']",14,"['computer', 'scientist', 'american', 'british', 'researcher']",17.812998,6.499969
Q56275425,Marti Anderson (statistician),New Zealand statistician,"['academic', 'statistician']",49,"['statistician', 'british', 'mathematical', 'australian', 'zealand']",7.9536676,2.1811743
Q57638091,Peggy Lemaux,American biology researcher,['biologist'],18,"['biologist', 'american', 'molecular', 'evolutionary', 'developmental']",6.289276,8.8323345
Q56473903,Cristina Dorador,"Chilean microbiologist, politician","['biologist', 'politician']",27,"['microbiologist', 'american', 'bacteriologist', 'researcher', 'british']",18.67576,-4.088502
Q49253,Irene Muloni,"Ugandan electrical engineer, businesswoman and politician","['engineer', 'politician', 'minister']",50,"['scientist', 'african', 'south', 'ugandan', 'academic']",10.084786,3.6859217
Q42658167,Josephine R. Hilgard,psychologist,"['psychiatrist', 'psychologist', 'psychoanalyst']",73,"['american', 'psychologist', 'clinical', 'psychiatrist', 'cognitive']",-1.9536679,7.310448
Q101611287,Lynn Raulerson,American plant biologist,[],81,"['plant', 'american', 'biologist', 'scientist', 'physiologist']",9.979174,11.415583
Q41612,History of women in engineering,aspect of history,[],0,"['british', 'american', 'english', 'metallurgist', 'historian']",12.812399,8.928111
Q63976010,Flora A. Brewster,"American physician, surgeon (1852-1919)","['surgeon', 'physician']",58,"['physician', 'american', 'doctor', 'medical', 'british']",6.830888,5.321815
Q29378948,Annalisa Marzano,Italian-American archaeologist and academic,"['classical archaeologist', 'historian', 'professor']",56,"['archaeologist', 'historian', 'french', 'german', 'classical']",11.310214,2.2707794
Q24890136,Jiong Qiu,chinese-born American astrophysicist,['astronomer'],39,"['astrophysicist', 'american', 'british', 'italian', 'australian']",-2.87561,-1.7411282
Q130478176,Roisin Quinn,Irish engineer,['engineer'],54,"['engineer', 'british', 'electrical', 'engineering', 'chemical']",16.048975,6.227798
Q52004501,Kristina Håkansson,Swedish analytical chemist,['scientist'],46,"['chemist', 'german', 'british', 'american', 'professor']",10.193865,7.6889863
Q16971603,Black Girls Code,Not-for-profit organization,[],65,"['american', 'women', 'director', 'activist', 'organization']",15.10025,4.625111
Q27064006,Lynette Long,American psychologist,"['psychologist', 'mathematician']",73,"['american', 'psychologist', 'clinical', 'psychiatrist', 'cognitive']",-9.652167,11.096128
Q92413027,Alison Downard,chemistry professor at the University of Canterbury in New Zealand,"['researcher', 'chemist']",9,"['professor', 'university', 'chemistry', 'american', 'engineering']",5.895044,9.339338
Q46993205,Emily Lloyd (chemist),English chemist,['chemist'],11,"['chemist', 'american', 'british', 'canadian', 'researcher']",5.066225,12.057118
Q4829449,Avrelija Cencič,Slovenian biochemist,['biochemist'],5,"['biochemist', 'american', 'british', 'german', 'geochemist']",7.5538406,8.710981
Q114039784,Barbara Burger,American chemist,[],11,"['chemist', 'american', 'british', 'canadian', 'researcher']",2.9888587,-10.215677
Q5571418,Gloria M. Gutman,gerontologist,"['gerontologist', 'university teacher', 'psychologist']",59,"['american', 'ophthalmologist', 'dermatologist', 'gerontologist', 'arachnologist']",13.977036,13.550303
Q52641754,Lorraine Whitmarsh,British psychologist and environmental scientist,"['researcher', 'professor']",8,"['psychologist', 'american', 'british', 'psychiatrist', 'psychoanalyst']",-1.2796391,6.4519067
Q44115480,Hilary Swarts,American wildlife biologist,['biologist'],18,"['biologist', 'american', 'molecular', 'evolutionary', 'developmental']",11.897982,10.419217
Q27709625,Helen Blair Barlett,geologist and mineralogist,['geologist'],79,"['geologist', 'american', 'british', 'professor', 'academic']",10.237472,9.087851
Q63762901,Nicola Fox,heliophysicist,['astrophysicist'],39,"['astrophysicist', 'american', 'british', 'italian', 'australian']",15.94486,4.321433
Q7421,Kathryn Uhrich,American chemist,"['chemist', 'engineer', 'researcher']",11,"['chemist', 'american', 'british', 'canadian', 'researcher']",2.9897969,-10.2224045
Q540683,Vida Marija Čigriejienė,Lithuanian physician and politician,"['politician', 'teacher', 'gynecologist']",83,"['polish', 'scientist', 'politician', 'physician', 'romanian']",9.429737,7.481731
Q114419317,Karen Berman,American psychiatrist and physician-scientist,"['psychiatrist', 'physician-scientist']",23,"['american', 'physician', 'medical', 'doctor', 'scientist']",-0.37544942,6.7487473
Q16731445,Cathryn Lewis,Professor of Genetic Epidemiology and Statistics,"['psychologist', 'geneticist']",52,"['epidemiologist', 'american', 'physician', 'british', 'researcher']",6.2642465,8.286981
Q30106084,Claudia Höbartner,Austrian Chemist,['chemist'],46,"['chemist', 'german', 'british', 'american', 'professor']",9.796294,7.415912
Q37838180,Tanja Schwander,researcher,['researcher'],3,"['researcher', 'scientist', 'author', 'ai', 'university']",14.514583,22.59201
Q21393418,Ailsa McGown Clark,British zoologist of echinoderms,"['zoologist', 'paleontologist']",76,"['zoologist', 'american', 'british', 'australian', 'german']",1.2312542,10.848825
Q88377735,Diane Srivastava,researcher,['ecologist'],3,"['researcher', 'scientist', 'author', 'ai', 'university']",14.636661,22.690613
Q57078962,Sangeeta Malhotra,Indian-born American astrophysicist and researcher,['researcher'],39,"['astrophysicist', 'american', 'british', 'italian', 'australian']",16.285315,4.149854
Q72201618,Artemis Spyrou,Experimental nuclear astrophysicist,['physicist'],39,"['astrophysicist', 'american', 'british', 'italian', 'australian']",10.110841,1.239061
Q56809479,Bette A. Loiselle,US ecologist,"['researcher', 'ornithologist']",32,"['american', 'ecologist', 'environmental', 'scientist', 'professor']",12.653129,10.930996
Q91218134,Rebekah Jones,"American data scientist, geographer, and activist","['geographer', 'data scientist']",98,"['american', 'geographer', 'geophysicist', 'british', 'geoscientist']",18.214155,7.152724
Q64160834,Karine Sargsyan,researcher,"['university teacher', 'professor', 'expert']",3,"['researcher', 'scientist', 'author', 'ai', 'university']",14.631907,22.703941
Q28967732,Amanda Lynch,Environmental and social scientist,['scientist'],32,"['american', 'ecologist', 'environmental', 'scientist', 'professor']",12.191418,10.079601
Q21264397,Melanie Malzahn,linguist and Indo-Europeanist,"['linguist', 'university teacher']",21,"['linguist', 'american', 'professor', 'linguistics', 'british']",13.704934,16.96755
Q109679208,Sam Zeller,American neutrino physicist,['physicist'],71,"['physicist', 'american', 'nuclear', 'theoretical', 'particle']",-4.707295,-4.778355
Q58099493,Lina Trivedi,"American entrepreneur, author, educator and public servant","['writer', 'entrepreneur', 'teacher', 'civil servant']",66,"['american', 'writer', 'author', 'activist', 'educator']",15.519049,7.1203666
Q56248446,Wendy Johnson,American differential psychologist,"['psychologist', 'researcher']",73,"['american', 'psychologist', 'clinical', 'psychiatrist', 'cognitive']",-9.652332,11.084209
Q11248853,Nancy A. Moran,American biologist,['biologist'],18,"['biologist', 'american', 'molecular', 'evolutionary', 'developmental']",2.9852245,15.189799
Q92986295,Joanna Kidman,New Zealand sociology academic,['academic'],96,"['zealand', 'new', 'academic', 'researcher', 'medical']",7.73751,2.5107281
Q3292653,Marie Le Masson Le Golft,French naturalist,"['naturalist', 'literary scholar']",89,"['french', 'physicist', 'biologist', 'scientist', 'historian']",8.062824,7.8877454
Q52585509,Wendy Taylor (physicist),experimental particle physicist,"['professor', 'physicist']",71,"['physicist', 'american', 'nuclear', 'theoretical', 'particle']",10.017288,0.76545984
Q71742842,Katarina Cicak,Physicist,"['physicist', 'civil servant']",44,"['physicist', 'american', 'british', 'space', 'physics']",19.937744,4.2676644
Q19876455,She-She-She Camps,former camps for unemployed women,[],65,"['american', 'women', 'director', 'activist', 'organization']",14.2101345,6.397538
Q59812149,Amanda Folsom,American mathematician,['mathematician'],20,"['mathematician', 'american', 'british', 'mathematics', 'canadian']",9.097843,-9.490939
Q3403763,Priscilla Fairfield Bok,American astronomer (1896–1975),['astronomer'],7,"['astronomer', 'american', 'british', 'french', 'german']",13.773802,1.6882885
Q19663961,Keiko Ozato,Japanese geneticist,['geneticist'],42,"['geneticist', 'american', 'british', 'australian', 'researcher']",7.206672,7.460643
Q58477003,Burcin Becerik-Gerber,Turkish-American engineer,"['engineer', 'scientist', 'civil engineer', 'researcher', 'academic', 'university teacher']",54,"['engineer', 'british', 'electrical', 'engineering', 'chemical']",9.792794,6.39075
Q88405013,Priya Abraham,researcher,['virologist'],3,"['researcher', 'scientist', 'author', 'ai', 'university']",14.660745,22.723347
Q1490424,Gabriele Kotsis,Austrian university teacher,"['university teacher', 'computer scientist']",88,"['german', 'mathematician', 'scientist', 'physicist', 'biologist']",10.811485,6.1627054
Q40186023,Ellen E. Strong,U.S. malacologist,"['malacologist', 'zoologist', 'curator', 'scientific collector']",10,"['oncologist', 'american', 'mycologist', 'medical', 'physician']",7.488339,6.0935683
Q93953929,Ani Nenkova,computational linguist at University of Pennsylvania,['computational linguist'],21,"['linguist', 'american', 'professor', 'linguistics', 'british']",13.611138,16.741413
Q56805882,Esperanza Martínez-Romero,Mexican microbiologist,['microbiologist'],27,"['microbiologist', 'american', 'bacteriologist', 'researcher', 'british']",18.80024,-4.1955147
Q16019484,Rita Miljo,South African conservationist,"['conservationist', 'primatologist']",50,"['scientist', 'african', 'south', 'ugandan', 'academic']",9.789105,4.025453
Q70389126,Karen Canfell,epidemiologist and cervical cancer researcher,['epidemiologist'],12,"['cancer', 'american', 'epidemiologist', 'researcher', 'biologist']",18.128942,2.0407577
Q57313278,Joan E. Walsh,British mathematician (1932-2017),"['mathematician', 'university teacher']",20,"['mathematician', 'american', 'british', 'mathematics', 'canadian']",9.468689,-5.419452
Q28822979,Debra Pepler,Canadian psychologist,"['psychologist', 'researcher']",33,"['psychologist', 'american', 'developmental', 'academic', 'canadian']",15.729272,18.148457
Q105686776,Denise M. Stone,American Geologist,['geologist'],79,"['geologist', 'american', 'british', 'professor', 'academic']",15.432026,-4.6581497
